mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.698153495788574,0.5762857144819324,1.3740665912628174,0.5496765493209442,balanced,,log2,1,8,161,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 161}",0.345679012345679,0.4036144578313253,0.35327635327635326,0.3905325443786982,0.3988439306358382,0.37838925969357884,0.024094737590061654,5
45.93459548950195,0.5304909526038318,1.832522439956665,0.6176685016006072,balanced_subsample,12,,4,9,313,"{'class_weight': 'balanced_subsample', 'max_depth': 12, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 313}",0.36363636363636365,0.3712121212121212,0.3709090909090909,0.33962264150943394,0.3781818181818182,0.36471240708976554,0.01336206881875221,24
15.845743131637573,2.1671362770869913,4.764734745025635,0.6387317445340828,balanced,8,sqrt,3,6,230,"{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 230}",0.3350253807106599,0.39185750636132316,0.35933806146572106,0.3719806763285024,0.3791469194312796,0.36746970885949726,0.019340262974429177,20
10.095014905929565,5.111667843957399,2.095908784866333,1.0409837017634052,balanced,12,log2,3,10,306,"{'class_weight': 'balanced', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 306}",0.34096692111959287,0.38,0.3623529411764706,0.37320574162679426,0.37264150943396224,0.365833422671364,0.013651737590624989,21
4.96299409866333,1.3152440713363167,1.7933664798736573,1.3722453381845028,balanced,5,log2,4,4,162,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 162}",0.3113207547169811,0.35476718403547675,0.3524229074889868,0.3584070796460177,0.36796536796536794,0.34897665877056605,0.019559539043333758,29
13.179140043258666,1.1320802537200374,3.2405399799346926,0.5324684975565761,balanced_subsample,20,sqrt,4,5,321,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 321}",0.3380281690140845,0.397212543554007,0.3716216216216216,0.3727598566308244,0.39072847682119205,0.37407013352834595,0.020590321926628335,8
14.983376073837281,2.266292971416184,3.0713658809661863,1.542342148606622,balanced,20,,5,5,112,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 112}",0.3569230769230769,0.3940298507462687,0.3884057971014493,0.36416184971098264,0.3940298507462687,0.3795100850456093,0.01578937711753654,3
72.8632246017456,0.6205431596808315,1.3033162117004395,0.472336708086157,balanced_subsample,20,,3,7,383,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 383}",0.3607843137254902,0.3745019920318725,0.3861003861003861,0.328,0.3787878787878788,0.36563491412912547,0.020544469711514322,22
20.12005023956299,2.38950276752309,6.515024328231812,2.735998919201799,balanced_subsample,5,sqrt,1,6,233,"{'class_weight': 'balanced_subsample', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 233}",0.3180722891566265,0.3691588785046729,0.35374149659863946,0.38164251207729466,0.3686635944700461,0.3582557541614559,0.02195099581925434,26
16.0604416847229,4.010349221397908,0.9624940395355225,0.7174366625524653,balanced_subsample,10,log2,3,8,447,"{'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 447}",0.3333333333333333,0.3914209115281501,0.36649214659685864,0.36553524804177545,0.390745501285347,0.3695054281570929,0.021282348355992263,15
12.005070877075195,1.1493257772788448,1.175086545944214,0.5891081070496381,balanced,20,log2,1,2,476,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 476}",0.3333333333333333,0.37800687285223367,0.37037037037037035,0.36879432624113473,0.39057239057239057,0.36821545867389255,0.019065390611683802,19
